id,decorated_length,token_length,base_length,unknown_char_count,unknown_char_fraction,slash_mod_count,has_slash_mod,star_count,star_density,terminal_star_count,mod_density_5p,mod_density_middle,mod_density_3p,gc_fraction,au_fraction,purine_fraction,pyrimidine_fraction,terminal_gc_count,longest_homopolymer_run,longest_gc_run,max_gc_window_10,repeated_dinucleotide_count,longest_star_run,longest_slash_mod_run,longest_methyl_run,longest_lna_run,longest_rna_run,longest_modified_token_run,base_A_count,base_A_fraction,base_C_count,base_C_fraction,base_G_count,base_G_fraction,base_U_count,base_U_fraction,base_T_count,base_T_fraction,token_rA_count,token_rA_fraction,longest_rA_run,token_rC_count,token_rC_fraction,longest_rC_run,token_rG_count,token_rG_fraction,longest_rG_run,token_rU_count,token_rU_fraction,longest_rU_run,token_mA_count,token_mA_fraction,longest_mA_run,token_mC_count,token_mC_fraction,longest_mC_run,token_mG_count,token_mG_fraction,longest_mG_run,token_mU_count,token_mU_fraction,longest_mU_run,token_lA_count,token_lA_fraction,longest_lA_run,token_lC_count,token_lC_fraction,longest_lC_run,token_lG_count,token_lG_fraction,longest_lG_run,token_lU_count,token_lU_fraction,longest_lU_run,token_lT_count,token_lT_fraction,longest_lT_run,star_first_position,star_last_position,star_mean_position,star_position_std,star_first_fraction,star_last_fraction,star_mean_fraction,star_span_fraction,star_count_5p,star_count_middle,star_count_3p,star_density_5p,star_density_middle,star_density_3p,slash_mod_first_position,slash_mod_last_position,slash_mod_mean_position,slash_mod_position_std,slash_mod_first_fraction,slash_mod_last_fraction,slash_mod_mean_fraction,slash_mod_span_fraction,slash_mod_count_5p,slash_mod_count_middle,slash_mod_count_3p,slash_mod_density_5p,slash_mod_density_middle,slash_mod_density_3p,methyl_first_position,methyl_last_position,methyl_mean_position,methyl_position_std,methyl_first_fraction,methyl_last_fraction,methyl_mean_fraction,methyl_span_fraction,methyl_count_5p,methyl_count_middle,methyl_count_3p,methyl_density_5p,methyl_density_middle,methyl_density_3p,lna_first_position,lna_last_position,lna_mean_position,lna_position_std,lna_first_fraction,lna_last_fraction,lna_mean_fraction,lna_span_fraction,lna_count_5p,lna_count_middle,lna_count_3p,lna_density_5p,lna_density_middle,lna_density_3p,rna_first_position,rna_last_position,rna_mean_position,rna_position_std,rna_first_fraction,rna_last_fraction,rna_mean_fraction,rna_span_fraction,rna_count_5p,rna_count_middle,rna_count_3p,rna_density_5p,rna_density_middle,rna_density_3p,modified_token_first_position,modified_token_last_position,modified_token_mean_position,modified_token_position_std,modified_token_first_fraction,modified_token_last_fraction,modified_token_mean_fraction,modified_token_span_fraction,modified_token_count_5p,modified_token_count_middle,modified_token_count_3p,modified_token_density_5p,modified_token_density_middle,modified_token_density_3p
628478672,206,106,100,0,0.0,0,0,6,0.05660377358490566,0,0.17142857142857143,0.0,0.16666666666666666,0.43,0.57,0.54,0.46,1,5,5,0.7,9,1,0,1,0,93,6,28,0.28,17,0.17,26,0.26,29,0.29,29,0.29,28,0.2641509433962264,5,16,0.1509433962264151,2,25,0.2358490566037736,5,25,0.2358490566037736,4,0,0.0,0,1,0.009433962264150943,1,1,0.009433962264150943,1,4,0.03773584905660377,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,104,52.5,49.52692870213806,0.009523809523809525,0.9904761904761905,0.5,0.9809523809523809,3,0,3,0.08571428571428572,0.0,0.08333333333333333,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,0.0,0,103,51.5,49.52692870213806,0.0,0.9809523809523809,0.49047619047619045,0.9809523809523809,3,0,3,0.08571428571428572,0.0,0.08333333333333333,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,0.0,6,105,52.56382978723404,27.250047242058717,0.05714285714285714,1.0,0.5006079027355623,0.9428571428571428,29,35,30,0.8285714285714286,1.0,0.8333333333333334,0,104,52.0,49.52945251733222,0.0,0.9904761904761905,0.49523809523809526,0.9904761904761905,6,0,6,0.17142857142857143,0.0,0.16666666666666666
628478651,206,106,100,0,0.0,0,0,6,0.05660377358490566,0,0.17142857142857143,0.0,0.16666666666666666,0.41,0.59,0.54,0.46,1,5,2,0.7,6,1,0,1,0,93,6,30,0.3,17,0.17,24,0.24,29,0.29,29,0.29,30,0.2830188679245283,5,16,0.1509433962264151,2,23,0.2169811320754717,2,25,0.2358490566037736,4,0,0.0,0,1,0.009433962264150943,1,1,0.009433962264150943,1,4,0.03773584905660377,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,104,52.5,49.52692870213806,0.009523809523809525,0.9904761904761905,0.5,0.9809523809523809,3,0,3,0.08571428571428572,0.0,0.08333333333333333,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,0.0,0,103,51.5,49.52692870213806,0.0,0.9809523809523809,0.49047619047619045,0.9809523809523809,3,0,3,0.08571428571428572,0.0,0.08333333333333333,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,0.0,6,105,52.56382978723404,27.250047242058717,0.05714285714285714,1.0,0.5006079027355623,0.9428571428571428,29,35,30,0.8285714285714286,1.0,0.8333333333333334,0,104,52.0,49.52945251733222,0.0,0.9904761904761905,0.49523809523809526,0.9904761904761905,6,0,6,0.17142857142857143,0.0,0.16666666666666666
628478653,206,106,100,0,0.0,0,0,6,0.05660377358490566,0,0.17142857142857143,0.0,0.16666666666666666,0.44,0.56,0.5,0.5,1,5,2,0.8,6,1,0,1,0,93,6,27,0.27,21,0.21,23,0.23,29,0.29,29,0.29,27,0.25471698113207547,5,21,0.19811320754716982,2,21,0.19811320754716982,2,25,0.2358490566037736,4,0,0.0,0,0,0.0,0,2,0.018867924528301886,1,4,0.03773584905660377,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,104,52.5,49.52692870213806,0.009523809523809525,0.9904761904761905,0.5,0.9809523809523809,3,0,3,0.08571428571428572,0.0,0.08333333333333333,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,0.0,0,103,51.5,49.52692870213806,0.0,0.9809523809523809,0.49047619047619045,0.9809523809523809,3,0,3,0.08571428571428572,0.0,0.08333333333333333,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,0.0,6,105,52.56382978723404,27.250047242058717,0.05714285714285714,1.0,0.5006079027355623,0.9428571428571428,29,35,30,0.8285714285714286,1.0,0.8333333333333334,0,104,52.0,49.52945251733222,0.0,0.9904761904761905,0.49523809523809526,0.9904761904761905,6,0,6,0.17142857142857143,0.0,0.16666666666666666
628478652,206,106,100,0,0.0,0,0,6,0.05660377358490566,0,0.17142857142857143,0.0,0.16666666666666666,0.43,0.57,0.58,0.42,0,5,4,0.7,7,1,0,1,0,93,6,29,0.29,14,0.14,29,0.29,28,0.28,28,0.28,28,0.2641509433962264,5,13,0.12264150943396226,2,28,0.2641509433962264,4,25,0.2358490566037736,4,1,0.009433962264150943,1,1,0.009433962264150943,1,1,0.009433962264150943,1,3,0.02830188679245283,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,104,52.5,49.52692870213806,0.009523809523809525,0.9904761904761905,0.5,0.9809523809523809,3,0,3,0.08571428571428572,0.0,0.08333333333333333,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,0.0,0,103,51.5,49.52692870213806,0.0,0.9809523809523809,0.49047619047619045,0.9809523809523809,3,0,3,0.08571428571428572,0.0,0.08333333333333333,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,0.0,6,105,52.56382978723404,27.250047242058717,0.05714285714285714,1.0,0.5006079027355623,0.9428571428571428,29,35,30,0.8285714285714286,1.0,0.8333333333333334,0,104,52.0,49.52945251733222,0.0,0.9904761904761905,0.49523809523809526,0.9904761904761905,6,0,6,0.17142857142857143,0.0,0.16666666666666666
628478654,206,106,100,0,0.0,0,0,6,0.05660377358490566,0,0.17142857142857143,0.0,0.16666666666666666,0.41,0.59,0.58,0.42,0,5,2,0.7,8,1,0,1,0,93,6,33,0.33,16,0.16,25,0.25,26,0.26,26,0.26,33,0.3113207547169811,5,15,0.14150943396226415,2,25,0.2358490566037736,2,21,0.19811320754716982,4,0,0.0,0,1,0.009433962264150943,1,0,0.0,0,5,0.04716981132075472,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,104,52.5,49.52692870213806,0.009523809523809525,0.9904761904761905,0.5,0.9809523809523809,3,0,3,0.08571428571428572,0.0,0.08333333333333333,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,0.0,0,103,51.5,49.52692870213806,0.0,0.9809523809523809,0.49047619047619045,0.9809523809523809,3,0,3,0.08571428571428572,0.0,0.08333333333333333,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,0.0,6,105,52.56382978723404,27.250047242058717,0.05714285714285714,1.0,0.5006079027355623,0.9428571428571428,29,35,30,0.8285714285714286,1.0,0.8333333333333334,0,104,52.0,49.52945251733222,0.0,0.9904761904761905,0.49523809523809526,0.9904761904761905,6,0,6,0.17142857142857143,0.0,0.16666666666666666
628478657,206,106,100,0,0.0,0,0,6,0.05660377358490566,0,0.17142857142857143,0.0,0.16666666666666666,0.42,0.58,0.53,0.47,1,5,2,0.7,6,1,0,1,0,93,6,31,0.31,20,0.2,22,0.22,27,0.27,27,0.27,30,0.2830188679245283,5,18,0.16981132075471697,2,22,0.20754716981132076,2,24,0.22641509433962265,4,1,0.009433962264150943,1,2,0.018867924528301886,1,0,0.0,0,3,0.02830188679245283,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,104,52.5,49.52692870213806,0.009523809523809525,0.9904761904761905,0.5,0.9809523809523809,3,0,3,0.08571428571428572,0.0,0.08333333333333333,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,0.0,0,103,51.5,49.52692870213806,0.0,0.9809523809523809,0.49047619047619045,0.9809523809523809,3,0,3,0.08571428571428572,0.0,0.08333333333333333,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,0.0,6,105,52.56382978723404,27.250047242058717,0.05714285714285714,1.0,0.5006079027355623,0.9428571428571428,29,35,30,0.8285714285714286,1.0,0.8333333333333334,0,104,52.0,49.52945251733222,0.0,0.9904761904761905,0.49523809523809526,0.9904761904761905,6,0,6,0.17142857142857143,0.0,0.16666666666666666
628478656,206,106,100,0,0.0,0,0,6,0.05660377358490566,0,0.17142857142857143,0.0,0.16666666666666666,0.41,0.59,0.52,0.48,0,5,3,0.7,8,1,0,1,0,93,6,27,0.27,16,0.16,25,0.25,32,0.32,32,0.32,27,0.25471698113207547,5,16,0.1509433962264151,2,23,0.2169811320754717,3,28,0.2641509433962264,4,0,0.0,0,0,0.0,0,2,0.018867924528301886,1,4,0.03773584905660377,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,104,52.5,49.52692870213806,0.009523809523809525,0.9904761904761905,0.5,0.9809523809523809,3,0,3,0.08571428571428572,0.0,0.08333333333333333,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,0.0,0,103,51.5,49.52692870213806,0.0,0.9809523809523809,0.49047619047619045,0.9809523809523809,3,0,3,0.08571428571428572,0.0,0.08333333333333333,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,0.0,6,105,52.56382978723404,27.250047242058717,0.05714285714285714,1.0,0.5006079027355623,0.9428571428571428,29,35,30,0.8285714285714286,1.0,0.8333333333333334,0,104,52.0,49.52945251733222,0.0,0.9904761904761905,0.49523809523809526,0.9904761904761905,6,0,6,0.17142857142857143,0.0,0.16666666666666666
628478658,206,106,100,0,0.0,0,0,6,0.05660377358490566,0,0.17142857142857143,0.0,0.16666666666666666,0.44,0.56,0.51,0.49,1,5,3,0.8,6,1,0,1,0,93,6,29,0.29,22,0.22,22,0.22,27,0.27,27,0.27,29,0.27358490566037735,5,20,0.18867924528301888,3,22,0.20754716981132076,2,23,0.2169811320754717,4,0,0.0,0,2,0.018867924528301886,1,0,0.0,0,4,0.03773584905660377,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,104,52.5,49.52692870213806,0.009523809523809525,0.9904761904761905,0.5,0.9809523809523809,3,0,3,0.08571428571428572,0.0,0.08333333333333333,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,0.0,0,103,51.5,49.52692870213806,0.0,0.9809523809523809,0.49047619047619045,0.9809523809523809,3,0,3,0.08571428571428572,0.0,0.08333333333333333,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,0.0,6,105,52.56382978723404,27.250047242058717,0.05714285714285714,1.0,0.5006079027355623,0.9428571428571428,29,35,30,0.8285714285714286,1.0,0.8333333333333334,0,104,52.0,49.52945251733222,0.0,0.9904761904761905,0.49523809523809526,0.9904761904761905,6,0,6,0.17142857142857143,0.0,0.16666666666666666
627785267,206,106,100,0,0.0,0,0,6,0.05660377358490566,0,0.17142857142857143,0.0,0.16666666666666666,0.38,0.62,0.56,0.44,0,5,2,0.7,7,1,0,1,0,93,6,34,0.34,16,0.16,22,0.22,28,0.28,28,0.28,31,0.29245283018867924,5,16,0.1509433962264151,2,22,0.20754716981132076,2,25,0.2358490566037736,4,3,0.02830188679245283,1,0,0.0,0,0,0.0,0,3,0.02830188679245283,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,104,52.5,49.52692870213806,0.009523809523809525,0.9904761904761905,0.5,0.9809523809523809,3,0,3,0.08571428571428572,0.0,0.08333333333333333,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,0.0,0,103,51.5,49.52692870213806,0.0,0.9809523809523809,0.49047619047619045,0.9809523809523809,3,0,3,0.08571428571428572,0.0,0.08333333333333333,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,0.0,6,105,52.56382978723404,27.250047242058717,0.05714285714285714,1.0,0.5006079027355623,0.9428571428571428,29,35,30,0.8285714285714286,1.0,0.8333333333333334,0,104,52.0,49.52945251733222,0.0,0.9904761904761905,0.49523809523809526,0.9904761904761905,6,0,6,0.17142857142857143,0.0,0.16666666666666666
628478646,206,106,100,0,0.0,0,0,6,0.05660377358490566,0,0.17142857142857143,0.0,0.16666666666666666,0.39,0.61,0.5,0.5,0,5,2,0.7,6,1,0,1,0,93,6,30,0.3,19,0.19,20,0.2,31,0.31,31,0.31,30,0.2830188679245283,5,18,0.16981132075471697,2,20,0.18867924528301888,2,26,0.24528301886792453,4,0,0.0,0,1,0.009433962264150943,1,0,0.0,0,5,0.04716981132075472,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,104,52.5,49.52692870213806,0.009523809523809525,0.9904761904761905,0.5,0.9809523809523809,3,0,3,0.08571428571428572,0.0,0.08333333333333333,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,0.0,0,103,51.5,49.52692870213806,0.0,0.9809523809523809,0.49047619047619045,0.9809523809523809,3,0,3,0.08571428571428572,0.0,0.08333333333333333,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,0.0,6,105,52.56382978723404,27.250047242058717,0.05714285714285714,1.0,0.5006079027355623,0.9428571428571428,29,35,30,0.8285714285714286,1.0,0.8333333333333334,0,104,52.0,49.52945251733222,0.0,0.9904761904761905,0.49523809523809526,0.9904761904761905,6,0,6,0.17142857142857143,0.0,0.16666666666666666
628478649,206,106,100,0,0.0,0,0,6,0.05660377358490566,0,0.17142857142857143,0.0,0.16666666666666666,0.43,0.57,0.53,0.47,1,5,3,0.7,6,1,0,1,0,93,6,29,0.29,19,0.19,24,0.24,28,0.28,28,0.28,29,0.27358490566037735,5,19,0.1792452830188679,3,21,0.19811320754716982,2,25,0.2358490566037736,4,0,0.0,0,0,0.0,0,3,0.02830188679245283,1,3,0.02830188679245283,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,104,52.5,49.52692870213806,0.009523809523809525,0.9904761904761905,0.5,0.9809523809523809,3,0,3,0.08571428571428572,0.0,0.08333333333333333,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,0.0,0,103,51.5,49.52692870213806,0.0,0.9809523809523809,0.49047619047619045,0.9809523809523809,3,0,3,0.08571428571428572,0.0,0.08333333333333333,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,0.0,6,105,52.56382978723404,27.250047242058717,0.05714285714285714,1.0,0.5006079027355623,0.9428571428571428,29,35,30,0.8285714285714286,1.0,0.8333333333333334,0,104,52.0,49.52945251733222,0.0,0.9904761904761905,0.49523809523809526,0.9904761904761905,6,0,6,0.17142857142857143,0.0,0.16666666666666666
628478650,206,106,100,0,0.0,0,0,6,0.05660377358490566,0,0.17142857142857143,0.0,0.16666666666666666,0.46,0.54,0.53,0.47,1,5,4,0.8,7,1,0,1,0,93,6,28,0.28,21,0.21,25,0.25,26,0.26,26,0.26,28,0.2641509433962264,5,20,0.18867924528301888,4,24,0.22641509433962265,2,22,0.20754716981132076,4,0,0.0,0,1,0.009433962264150943,1,1,0.009433962264150943,1,4,0.03773584905660377,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,104,52.5,49.52692870213806,0.009523809523809525,0.9904761904761905,0.5,0.9809523809523809,3,0,3,0.08571428571428572,0.0,0.08333333333333333,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,0.0,0,103,51.5,49.52692870213806,0.0,0.9809523809523809,0.49047619047619045,0.9809523809523809,3,0,3,0.08571428571428572,0.0,0.08333333333333333,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,0.0,6,105,52.56382978723404,27.250047242058717,0.05714285714285714,1.0,0.5006079027355623,0.9428571428571428,29,35,30,0.8285714285714286,1.0,0.8333333333333334,0,104,52.0,49.52945251733222,0.0,0.9904761904761905,0.49523809523809526,0.9904761904761905,6,0,6,0.17142857142857143,0.0,0.16666666666666666
628478648,206,106,100,0,0.0,0,0,6,0.05660377358490566,0,0.17142857142857143,0.0,0.16666666666666666,0.43,0.57,0.56,0.44,1,5,3,0.8,6,1,0,1,0,93,6,32,0.32,19,0.19,24,0.24,25,0.25,25,0.25,32,0.3018867924528302,5,17,0.16037735849056603,2,24,0.22641509433962265,3,21,0.19811320754716982,4,0,0.0,0,2,0.018867924528301886,1,0,0.0,0,4,0.03773584905660377,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,104,52.5,49.52692870213806,0.009523809523809525,0.9904761904761905,0.5,0.9809523809523809,3,0,3,0.08571428571428572,0.0,0.08333333333333333,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,0.0,0,103,51.5,49.52692870213806,0.0,0.9809523809523809,0.49047619047619045,0.9809523809523809,3,0,3,0.08571428571428572,0.0,0.08333333333333333,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,0.0,6,105,52.56382978723404,27.250047242058717,0.05714285714285714,1.0,0.5006079027355623,0.9428571428571428,29,35,30,0.8285714285714286,1.0,0.8333333333333334,0,104,52.0,49.52945251733222,0.0,0.9904761904761905,0.49523809523809526,0.9904761904761905,6,0,6,0.17142857142857143,0.0,0.16666666666666666
628061467,330,168,162,0,0.0,0,0,6,0.03571428571428571,0,0.10714285714285714,0.0,0.10714285714285714,0.5,0.5,0.5308641975308642,0.4691358024691358,1,5,4,0.9,16,1,0,1,0,156,6,43,0.2654320987654321,38,0.2345679012345679,43,0.2654320987654321,38,0.2345679012345679,38,0.2345679012345679,40,0.23809523809523808,5,36,0.21428571428571427,4,42,0.25,4,38,0.2261904761904762,4,3,0.017857142857142856,1,2,0.011904761904761904,1,1,0.005952380952380952,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,166,83.5,80.5165614433867,0.005988023952095809,0.9940119760479041,0.5,0.9880239520958084,3,0,3,0.05357142857142857,0.0,0.05357142857142857,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,0.0,0,167,83.5,81.51635827652427,0.0,1.0,0.5,1.0,3,0,3,0.05357142857142857,0.0,0.05357142857142857,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,0.0,6,161,83.5,45.032395746469746,0.03592814371257485,0.9640718562874252,0.5,0.9281437125748503,50,56,50,0.8928571428571429,1.0,0.8928571428571429,0,167,83.5,81.01800211475637,0.0,1.0,0.5,1.0,6,0,6,0.10714285714285714,0.0,0.10714285714285714
628478665,206,106,100,0,0.0,0,0,6,0.05660377358490566,0,0.17142857142857143,0.0,0.16666666666666666,0.45,0.55,0.53,0.47,0,5,2,1.0,6,1,0,1,0,93,6,27,0.27,19,0.19,26,0.26,28,0.28,28,0.28,27,0.25471698113207547,5,19,0.1792452830188679,2,25,0.2358490566037736,2,23,0.2169811320754717,4,0,0.0,0,0,0.0,0,1,0.009433962264150943,1,5,0.04716981132075472,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,104,52.5,49.52692870213806,0.009523809523809525,0.9904761904761905,0.5,0.9809523809523809,3,0,3,0.08571428571428572,0.0,0.08333333333333333,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,0.0,0,103,51.5,49.52692870213806,0.0,0.9809523809523809,0.49047619047619045,0.9809523809523809,3,0,3,0.08571428571428572,0.0,0.08333333333333333,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,0.0,6,105,52.56382978723404,27.250047242058717,0.05714285714285714,1.0,0.5006079027355623,0.9428571428571428,29,35,30,0.8285714285714286,1.0,0.8333333333333334,0,104,52.0,49.52945251733222,0.0,0.9904761904761905,0.49523809523809526,0.9904761904761905,6,0,6,0.17142857142857143,0.0,0.16666666666666666
628478666,206,106,100,0,0.0,0,0,6,0.05660377358490566,0,0.17142857142857143,0.0,0.16666666666666666,0.36,0.64,0.53,0.47,0,5,2,0.7,8,1,0,1,0,93,6,33,0.33,16,0.16,20,0.2,31,0.31,31,0.31,33,0.3113207547169811,5,15,0.14150943396226415,2,20,0.18867924528301888,2,26,0.24528301886792453,4,0,0.0,0,1,0.009433962264150943,1,0,0.0,0,5,0.04716981132075472,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,104,52.5,49.52692870213806,0.009523809523809525,0.9904761904761905,0.5,0.9809523809523809,3,0,3,0.08571428571428572,0.0,0.08333333333333333,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,0.0,0,103,51.5,49.52692870213806,0.0,0.9809523809523809,0.49047619047619045,0.9809523809523809,3,0,3,0.08571428571428572,0.0,0.08333333333333333,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,0.0,6,105,52.56382978723404,27.250047242058717,0.05714285714285714,1.0,0.5006079027355623,0.9428571428571428,29,35,30,0.8285714285714286,1.0,0.8333333333333334,0,104,52.0,49.52945251733222,0.0,0.9904761904761905,0.49523809523809526,0.9904761904761905,6,0,6,0.17142857142857143,0.0,0.16666666666666666
628478667,206,106,100,0,0.0,0,0,6,0.05660377358490566,0,0.17142857142857143,0.0,0.16666666666666666,0.43,0.57,0.58,0.42,1,5,2,0.7,8,1,0,1,0,93,6,29,0.29,14,0.14,29,0.29,28,0.28,28,0.28,29,0.27358490566037735,5,14,0.1320754716981132,2,27,0.25471698113207547,2,24,0.22641509433962265,4,0,0.0,0,0,0.0,0,2,0.018867924528301886,1,4,0.03773584905660377,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,104,52.5,49.52692870213806,0.009523809523809525,0.9904761904761905,0.5,0.9809523809523809,3,0,3,0.08571428571428572,0.0,0.08333333333333333,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,0.0,0,103,51.5,49.52692870213806,0.0,0.9809523809523809,0.49047619047619045,0.9809523809523809,3,0,3,0.08571428571428572,0.0,0.08333333333333333,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,0.0,6,105,52.56382978723404,27.250047242058717,0.05714285714285714,1.0,0.5006079027355623,0.9428571428571428,29,35,30,0.8285714285714286,1.0,0.8333333333333334,0,104,52.0,49.52945251733222,0.0,0.9904761904761905,0.49523809523809526,0.9904761904761905,6,0,6,0.17142857142857143,0.0,0.16666666666666666
628478655,206,106,100,0,0.0,0,0,6,0.05660377358490566,0,0.17142857142857143,0.0,0.16666666666666666,0.44,0.56,0.53,0.47,1,5,2,0.8,6,1,0,1,0,93,6,28,0.28,19,0.19,25,0.25,28,0.28,28,0.28,28,0.2641509433962264,5,17,0.16037735849056603,2,25,0.2358490566037736,2,24,0.22641509433962265,4,0,0.0,0,2,0.018867924528301886,1,0,0.0,0,4,0.03773584905660377,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,104,52.5,49.52692870213806,0.009523809523809525,0.9904761904761905,0.5,0.9809523809523809,3,0,3,0.08571428571428572,0.0,0.08333333333333333,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,0.0,0,103,51.5,49.52692870213806,0.0,0.9809523809523809,0.49047619047619045,0.9809523809523809,3,0,3,0.08571428571428572,0.0,0.08333333333333333,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,0.0,6,105,52.56382978723404,27.250047242058717,0.05714285714285714,1.0,0.5006079027355623,0.9428571428571428,29,35,30,0.8285714285714286,1.0,0.8333333333333334,0,104,52.0,49.52945251733222,0.0,0.9904761904761905,0.49523809523809526,0.9904761904761905,6,0,6,0.17142857142857143,0.0,0.16666666666666666
