id,token_lT_count,longest_lA_run,longest_lC_run,token_lC_count,lna_last_fraction,longest_rU_run,rna_mean_fraction,rna_count_3p,repeated_dinucleotide_count,longest_homopolymer_run,methyl_mean_fraction,rna_mean_position,modified_token_mean_fraction,token_rU_count,mod_density_3p,longest_mG_run,modified_token_position_std,token_mC_count,slash_mod_density_middle,token_rU_fraction,methyl_position_std,rna_count_middle,base_U_count,mod_density_middle,methyl_mean_position,longest_rna_run,token_rA_count,rna_span_fraction,rna_first_position,token_rG_count,star_density_3p,slash_mod_count_3p,star_count_5p,token_rA_fraction,star_count_middle,modified_token_first_position,longest_mC_run,star_first_position,token_rG_fraction,slash_mod_position_std,longest_mU_run,base_C_fraction,methyl_count_5p,mod_density_5p,base_U_fraction,token_rC_fraction,purine_fraction,longest_rG_run,base_G_count,slash_mod_last_position,base_C_count,longest_gc_run,slash_mod_first_position,modified_token_mean_position,max_gc_window_10,lna_count_3p,slash_mod_count,decorated_length,longest_slash_mod_run,base_G_fraction,slash_mod_density_5p,terminal_gc_count,longest_rC_run,unknown_char_count,unknown_char_fraction,terminal_star_count,token_lU_count,token_lU_fraction,longest_lU_run,lna_count_5p,lna_density_5p
616955038,0,0,0,0,-1.0,2,0.5535802469135802,21,5,3,0.393939393939394,41.51851851851852,0.36848484848484847,13,0.19230769230769232,1,26.286092856983338,3,0.0,0.17105263157894737,27.981694134050752,22,16,0.12,29.545454545454547,37,17,0.8533333333333334,6,11,0.07692307692307693,0,7,0.2236842105263158,2,0,1,1,0.14473684210526316,0.0,1,0.24615384615384617,7,0.56,0.24615384615384617,0.17105263157894737,0.5076923076923077,2,13,-1,16,2,-1,27.636363636363637,0.6,0,0,141,0,0.2,0.0,2,2,0,0.0,0,0,0.0,0,0,0.0
616954945,0,0,0,0,-1.0,2,0.5535802469135802,21,6,3,0.393939393939394,41.51851851851852,0.36848484848484847,11,0.19230769230769232,1,26.286092856983338,1,0.0,0.14473684210526316,27.981694134050752,22,14,0.12,29.545454545454547,37,18,0.8533333333333334,6,13,0.07692307692307693,0,7,0.23684210526315788,2,0,1,1,0.17105263157894737,0.0,1,0.2,7,0.56,0.2153846153846154,0.15789473684210525,0.5846153846153846,2,16,-1,13,2,-1,27.636363636363637,0.7,0,0,141,0,0.24615384615384617,0.0,1,2,0,0.0,0,0,0.0,0,0,0.0
616955042,0,0,0,0,-1.0,2,0.5535802469135802,21,7,5,0.393939393939394,41.51851851851852,0.36848484848484847,15,0.19230769230769232,1,26.286092856983338,2,0.0,0.19736842105263158,27.981694134050752,22,17,0.12,29.545454545454547,37,17,0.8533333333333334,6,11,0.07692307692307693,0,7,0.2236842105263158,2,0,1,1,0.14473684210526316,0.0,1,0.2,7,0.56,0.26153846153846155,0.14473684210526316,0.5384615384615384,2,15,-1,13,3,-1,27.636363636363637,0.6,0,0,141,0,0.23076923076923078,0.0,2,2,0,0.0,0,0,0.0,0,0,0.0
616955040,0,0,0,0,-1.0,3,0.5535802469135802,21,5,3,0.393939393939394,41.51851851851852,0.36848484848484847,15,0.19230769230769232,1,26.286092856983338,2,0.0,0.19736842105263158,27.981694134050752,22,18,0.12,29.545454545454547,37,14,0.8533333333333334,6,13,0.07692307692307693,0,7,0.18421052631578946,2,0,1,1,0.17105263157894737,0.0,1,0.2153846153846154,7,0.56,0.27692307692307694,0.15789473684210525,0.5076923076923077,3,16,-1,14,3,-1,27.636363636363637,0.8,0,0,141,0,0.24615384615384617,0.0,2,2,0,0.0,0,0,0.0,0,0,0.0
617109577,0,0,0,0,-1.0,4,0.5006079027355623,30,6,5,0.49047619047619045,52.56382978723404,0.49523809523809526,21,0.16666666666666666,0,49.52945251733222,1,0.0,0.19811320754716982,49.52692870213806,35,25,0.0,51.5,93,29,0.9428571428571428,6,24,0.08333333333333333,0,3,0.27358490566037735,0,0,1,1,0.22641509433962265,0.0,1,0.21,3,0.17142857142857143,0.25,0.18867924528301888,0.54,3,24,-1,21,3,-1,52.0,0.8,0,0,206,0,0.24,0.0,0,2,0,0.0,0,0,0.0,0,0,0.0
616955034,0,0,0,0,-1.0,2,0.5535802469135802,21,5,3,0.393939393939394,41.51851851851852,0.36848484848484847,12,0.19230769230769232,1,26.286092856983338,1,0.0,0.15789473684210525,27.981694134050752,22,15,0.12,29.545454545454547,37,15,0.8533333333333334,6,12,0.07692307692307693,0,7,0.19736842105263158,2,0,1,1,0.15789473684210525,0.0,1,0.24615384615384617,7,0.56,0.23076923076923078,0.19736842105263158,0.5230769230769231,2,15,-1,16,2,-1,27.636363636363637,0.7,0,0,141,0,0.23076923076923078,0.0,2,2,0,0.0,0,0,0.0,0,0,0.0
616184964,0,0,0,0,-1.0,4,0.5,40,10,7,0.5,67.5,0.5,32,0.13043478260869565,1,65.02243202669881,1,0.0,0.23529411764705882,65.52035307190177,45,36,0.0,67.5,124,35,0.9111111111111111,6,30,0.06521739130434782,0,3,0.25735294117647056,0,0,1,1,0.22058823529411764,0.0,1,0.2153846153846154,3,0.13333333333333333,0.27692307692307694,0.19852941176470587,0.5076923076923077,3,31,-1,28,3,-1,67.5,0.7,0,0,266,0,0.23846153846153847,0.0,1,3,0,0.0,0,0,0.0,0,0,0.0
616954952,0,0,0,0,-1.0,2,0.5535802469135802,21,7,3,0.393939393939394,41.51851851851852,0.36848484848484847,12,0.19230769230769232,1,26.286092856983338,1,0.0,0.15789473684210525,27.981694134050752,22,15,0.12,29.545454545454547,37,16,0.8533333333333334,6,15,0.07692307692307693,0,7,0.21052631578947367,2,0,1,1,0.19736842105263158,0.0,1,0.18461538461538463,7,0.56,0.23076923076923078,0.14473684210526316,0.5846153846153846,2,18,-1,12,2,-1,27.636363636363637,0.7,0,0,141,0,0.27692307692307694,0.0,1,2,0,0.0,0,0,0.0,0,0,0.0
616954958,0,0,0,0,-1.0,2,0.5535802469135802,21,6,3,0.393939393939394,41.51851851851852,0.36848484848484847,14,0.19230769230769232,1,26.286092856983338,1,0.0,0.18421052631578946,27.981694134050752,22,17,0.12,29.545454545454547,37,15,0.8533333333333334,6,15,0.07692307692307693,0,7,0.19736842105263158,2,0,1,1,0.19736842105263158,0.0,1,0.16923076923076924,7,0.56,0.26153846153846155,0.13157894736842105,0.5692307692307692,2,18,-1,11,2,-1,27.636363636363637,0.6,0,0,141,0,0.27692307692307694,0.0,2,2,0,0.0,0,0,0.0,0,0,0.0
616954954,0,0,0,0,-1.0,3,0.5535802469135802,21,7,3,0.393939393939394,41.51851851851852,0.36848484848484847,15,0.19230769230769232,1,26.286092856983338,2,0.0,0.19736842105263158,27.981694134050752,22,18,0.12,29.545454545454547,37,15,0.8533333333333334,6,14,0.07692307692307693,0,7,0.19736842105263158,2,0,1,1,0.18421052631578946,0.0,1,0.18461538461538463,7,0.56,0.27692307692307694,0.13157894736842105,0.5384615384615384,2,16,-1,12,2,-1,27.636363636363637,0.6,0,0,141,0,0.24615384615384617,0.0,1,2,0,0.0,0,0,0.0,0,0,0.0
616954960,0,0,0,0,-1.0,3,0.5535802469135802,21,5,3,0.393939393939394,41.51851851851852,0.36848484848484847,13,0.19230769230769232,1,26.286092856983338,1,0.0,0.17105263157894737,27.981694134050752,22,16,0.12,29.545454545454547,37,13,0.8533333333333334,6,13,0.07692307692307693,0,7,0.17105263157894737,2,0,1,1,0.17105263157894737,0.0,1,0.24615384615384617,7,0.56,0.24615384615384617,0.19736842105263158,0.5076923076923077,2,16,-1,16,2,-1,27.636363636363637,0.8,0,0,141,0,0.24615384615384617,0.0,2,2,0,0.0,0,0,0.0,0,0,0.0
616954943,0,0,0,0,-1.0,2,0.5535802469135802,21,5,3,0.393939393939394,41.51851851851852,0.36848484848484847,13,0.19230769230769232,1,26.286092856983338,1,0.0,0.17105263157894737,27.981694134050752,22,15,0.12,29.545454545454547,37,16,0.8533333333333334,6,13,0.07692307692307693,0,7,0.21052631578947367,2,0,1,1,0.17105263157894737,0.0,1,0.2,7,0.56,0.23076923076923078,0.15789473684210525,0.5692307692307692,2,16,-1,13,2,-1,27.636363636363637,0.7,0,0,141,0,0.24615384615384617,0.0,1,2,0,0.0,0,0,0.0,0,0,0.0
616954941,0,0,0,0,-1.0,3,0.5535802469135802,21,5,3,0.393939393939394,41.51851851851852,0.36848484848484847,15,0.19230769230769232,1,26.286092856983338,1,0.0,0.19736842105263158,27.981694134050752,22,18,0.12,29.545454545454547,37,14,0.8533333333333334,6,14,0.07692307692307693,0,7,0.18421052631578946,2,0,1,1,0.18421052631578946,0.0,1,0.18461538461538463,7,0.56,0.27692307692307694,0.14473684210526316,0.5384615384615384,2,18,-1,12,3,-1,27.636363636363637,0.7,0,0,141,0,0.27692307692307694,0.0,1,2,0,0.0,0,0,0.0,0,0,0.0
616954939,0,0,0,0,-1.0,2,0.5535802469135802,21,5,3,0.393939393939394,41.51851851851852,0.36848484848484847,12,0.19230769230769232,1,26.286092856983338,2,0.0,0.15789473684210525,27.981694134050752,22,14,0.12,29.545454545454547,37,16,0.8533333333333334,6,14,0.07692307692307693,0,7,0.21052631578947367,2,0,1,1,0.18421052631578946,0.0,1,0.2153846153846154,7,0.56,0.2153846153846154,0.15789473684210525,0.5692307692307692,2,18,-1,14,3,-1,27.636363636363637,0.6,0,0,141,0,0.27692307692307694,0.0,2,2,0,0.0,0,0,0.0,0,0,0.0
616955030,0,0,0,0,-1.0,2,0.5535802469135802,21,7,3,0.393939393939394,41.51851851851852,0.36848484848484847,12,0.19230769230769232,1,26.286092856983338,1,0.0,0.15789473684210525,27.981694134050752,22,16,0.12,29.545454545454547,37,17,0.8533333333333334,6,14,0.07692307692307693,0,7,0.2236842105263158,2,0,1,1,0.18421052631578946,0.0,1,0.18461538461538463,7,0.56,0.24615384615384617,0.14473684210526316,0.5692307692307692,2,17,-1,12,2,-1,27.636363636363637,0.6,0,0,141,0,0.26153846153846155,0.0,1,2,0,0.0,0,0,0.0,0,0,0.0
616955028,0,0,0,0,-1.0,2,0.5535802469135802,21,5,3,0.393939393939394,41.51851851851852,0.36848484848484847,13,0.19230769230769232,1,26.286092856983338,2,0.0,0.17105263157894737,27.981694134050752,22,15,0.12,29.545454545454547,37,18,0.8533333333333334,6,12,0.07692307692307693,0,7,0.23684210526315788,2,0,1,1,0.15789473684210525,0.0,1,0.2,7,0.56,0.23076923076923078,0.14473684210526316,0.5692307692307692,2,15,-1,13,2,-1,27.636363636363637,0.6,0,0,141,0,0.23076923076923078,0.0,1,2,0,0.0,0,0,0.0,0,0,0.0
616954935,0,0,0,0,-1.0,2,0.5535802469135802,21,5,3,0.393939393939394,41.51851851851852,0.36848484848484847,13,0.19230769230769232,1,26.286092856983338,2,0.0,0.17105263157894737,27.981694134050752,22,16,0.12,29.545454545454547,37,14,0.8533333333333334,6,13,0.07692307692307693,0,7,0.18421052631578946,2,0,1,1,0.17105263157894737,0.0,1,0.24615384615384617,7,0.56,0.24615384615384617,0.18421052631578946,0.5076923076923077,2,15,-1,16,2,-1,27.636363636363637,0.7,0,0,141,0,0.23076923076923078,0.0,1,2,0,0.0,0,0,0.0,0,0,0.0
616433975,0,0,0,0,-1.0,4,0.49624060150375937,38,8,5,0.564983888292159,66.0,0.5349913244650087,32,0.15555555555555556,1,63.588637293933324,1,0.0,0.23880597014925373,63.375138368806,45,36,0.0,75.14285714285714,121,36,0.9022556390977443,6,30,0.06666666666666667,0,3,0.26865671641791045,0,0,1,1,0.22388059701492538,0.0,1,0.1875,3,0.13636363636363635,0.28125,0.17164179104477612,0.53125,2,31,-1,24,2,-1,71.15384615384616,0.7,0,0,262,0,0.2421875,0.0,1,2,0,0.0,0,0,0.0,0,0,0.0
616706345,0,0,0,0,-1.0,4,0.34285714285714286,0,12,5,0.7457875457875458,36.0,0.713015873015873,18,1.0,2,30.262995372052796,9,0.0,0.16981132075471697,24.301687021901454,32,28,0.08571428571428572,78.3076923076923,61,19,0.5714285714285714,6,15,0.08333333333333333,0,3,0.1792452830188679,0,0,2,1,0.14150943396226415,0.0,2,0.18,3,0.17142857142857143,0.28,0.08490566037735849,0.54,2,24,-1,18,2,-1,74.86666666666666,0.7,0,0,206,0,0.24,0.0,1,2,0,0.0,0,0,0.0,0,0,0.0
616706347,0,0,0,0,-1.0,4,0.34285714285714286,0,7,5,0.7457875457875458,36.0,0.713015873015873,20,1.0,2,30.262995372052796,8,0.0,0.18867924528301888,24.301687021901454,32,31,0.08571428571428572,78.3076923076923,61,21,0.5714285714285714,6,14,0.08333333333333333,0,3,0.19811320754716982,0,0,2,1,0.1320754716981132,0.0,2,0.14,3,0.17142857142857143,0.31,0.05660377358490566,0.55,2,24,-1,14,2,-1,74.86666666666666,0.7,0,0,206,0,0.24,0.0,1,2,0,0.0,0,0,0.0,0,0,0.0
616714046,0,0,0,0,-1.0,0,0.5,50,118,19,-1.0,74.5,-1.0,0,0.0,0,0.0,0,0.0,0.0,0.0,50,0,0.0,-1.0,150,142,1.0,0,8,0.0,0,0,0.9466666666666667,0,-1,0,-1,0.05333333333333334,0.0,0,0.0,0,0.0,0.0,0.0,1.0,1,8,-1,0,1,-1,-1.0,0.1,0,0,300,0,0.05333333333333334,0.0,1,0,0,0.0,0,0,0.0,0,0,0.0
616571156,0,0,0,0,-1.0,4,0.46160794941282746,23,7,5,0.511914774320157,56.77777777777778,0.572319909245604,18,0.4523809523809524,1,41.09158208078107,6,0.0,0.14516129032258066,37.49894964838964,33,25,0.1951219512195122,62.96551724137931,30,24,0.8780487804878049,6,23,0.07142857142857142,8,3,0.1935483870967742,0,0,1,1,0.18548387096774194,4.58257569495584,2,0.2,13,0.3902439024390244,0.22727272727272727,0.12903225806451613,0.5727272727272728,3,29,112,22,3,99,70.3953488372093,0.8,0,8,274,6,0.2636363636363636,0.0,1,2,0,0.0,0,0,0.0,0,0,0.0
616714048,0,0,0,0,-1.0,0,0.5,50,118,19,-1.0,74.5,-1.0,0,0.0,0,0.0,0,0.0,0.0,0.0,50,0,0.0,-1.0,150,142,1.0,0,8,0.0,0,0,0.9466666666666667,0,-1,0,-1,0.05333333333333334,0.0,0,0.0,0,0.0,0.0,0.0,1.0,1,8,-1,0,1,-1,-1.0,0.1,0,0,300,0,0.05333333333333334,0.0,1,0,0,0.0,0,0,0.0,0,0,0.0
616571157,0,0,0,0,-1.0,4,0.4307781649245064,15,8,5,0.5874867444326617,52.98571428571429,0.5897320084311954,16,0.6428571428571429,2,36.65389321091481,9,0.0,0.12903225806451613,32.352968268237696,30,26,0.2682926829268293,72.26086956521739,30,24,0.8780487804878049,6,16,0.07142857142857142,2,3,0.1935483870967742,0,0,2,1,0.12903225806451613,1.0,2,0.19827586206896552,13,0.3902439024390244,0.22413793103448276,0.11290322580645161,0.5775862068965517,3,29,113,23,3,111,72.53703703703704,0.7,0,2,250,1,0.25,0.0,1,2,0,0.0,0,0,0.0,0,0,0.0
616722298,0,0,0,0,-1.0,4,0.34285714285714286,0,9,5,0.7457875457875458,36.0,0.713015873015873,18,1.0,2,30.262995372052796,8,0.0,0.16981132075471697,24.301687021901454,32,30,0.08571428571428572,78.3076923076923,61,21,0.5714285714285714,6,12,0.08333333333333333,0,3,0.19811320754716982,0,0,2,1,0.11320754716981132,0.0,2,0.18,3,0.17142857142857143,0.3,0.09433962264150944,0.52,2,21,-1,18,2,-1,74.86666666666666,0.7,0,0,206,0,0.21,0.0,1,2,0,0.0,0,0,0.0,0,0,0.0
616843011,0,0,0,0,-1.0,4,0.5006079027355623,30,6,5,0.49047619047619045,52.56382978723404,0.49523809523809526,23,0.16666666666666666,1,49.52945251733222,0,0.0,0.2169811320754717,49.52692870213806,35,26,0.0,51.5,93,31,0.9428571428571428,6,21,0.08333333333333333,0,3,0.29245283018867924,0,0,0,1,0.19811320754716982,0.0,1,0.19,3,0.17142857142857143,0.26,0.1792452830188679,0.55,2,23,-1,19,2,-1,52.0,0.7,0,0,206,0,0.23,0.0,1,2,0,0.0,0,0,0.0,0,0,0.0
616571159,0,0,0,0,-1.0,4,0.3895663956639566,9,7,5,0.5772357723577236,47.916666666666664,0.6035315040650406,15,0.7857142857142857,2,35.019076135149184,10,0.0,0.12096774193548387,31.363673254260252,26,25,0.36585365853658536,71.0,25,18,0.8780487804878049,6,15,0.07142857142857142,8,3,0.14516129032258066,0,0,2,1,0.12096774193548387,4.58257569495584,2,0.2,13,0.3902439024390244,0.22727272727272727,0.0967741935483871,0.5727272727272728,3,29,112,22,3,99,74.234375,0.8,0,8,274,6,0.2636363636363636,0.0,1,2,0,0.0,0,0,0.0,0,0,0.0
616571160,0,0,0,0,-1.0,4,0.44571428571428573,21,7,4,0.5398857142857142,55.714285714285715,0.5853061224489796,17,0.5,1,39.72833612648021,7,0.0,0.1349206349206349,36.0462967613052,31,25,0.2619047619047619,67.48571428571428,30,23,0.88,6,21,0.07142857142857142,8,3,0.18253968253968253,0,0,1,1,0.16666666666666666,4.58257569495584,1,0.20535714285714285,14,0.40476190476190477,0.22321428571428573,0.12698412698412698,0.5714285714285714,3,30,114,23,3,101,73.16326530612245,0.8,0,8,278,6,0.26785714285714285,0.0,1,2,0,0.0,0,0,0.0,0,0,0.0
616954903,0,0,0,0,-1.0,2,0.5535802469135802,21,7,3,0.393939393939394,41.51851851851852,0.36848484848484847,14,0.19230769230769232,1,26.286092856983338,1,0.0,0.18421052631578946,27.981694134050752,22,17,0.12,29.545454545454547,37,15,0.8533333333333334,6,11,0.07692307692307693,0,7,0.19736842105263158,2,0,1,1,0.14473684210526316,0.0,1,0.23076923076923078,7,0.56,0.26153846153846155,0.18421052631578946,0.5076923076923077,2,15,-1,15,2,-1,27.636363636363637,0.6,0,0,141,0,0.23076923076923078,0.0,2,2,0,0.0,0,0,0.0,0,0,0.0
616954907,0,0,0,0,-1.0,2,0.5535802469135802,21,6,4,0.393939393939394,41.51851851851852,0.36848484848484847,12,0.19230769230769232,1,26.286092856983338,1,0.0,0.15789473684210525,27.981694134050752,22,14,0.12,29.545454545454547,37,14,0.8533333333333334,6,14,0.07692307692307693,0,7,0.18421052631578946,2,0,1,1,0.18421052631578946,0.0,1,0.23076923076923078,7,0.56,0.2153846153846154,0.18421052631578946,0.5538461538461539,2,16,-1,15,2,-1,27.636363636363637,0.8,0,0,141,0,0.24615384615384617,0.0,1,2,0,0.0,0,0,0.0,0,0,0.0
616954972,0,0,0,0,-1.0,2,0.5535802469135802,21,6,4,0.393939393939394,41.51851851851852,0.36848484848484847,14,0.19230769230769232,1,26.286092856983338,1,0.0,0.18421052631578946,27.981694134050752,22,16,0.12,29.545454545454547,37,13,0.8533333333333334,6,12,0.07692307692307693,0,7,0.17105263157894737,2,0,1,1,0.15789473684210525,0.0,1,0.24615384615384617,7,0.56,0.24615384615384617,0.19736842105263158,0.5076923076923077,2,17,-1,16,4,-1,27.636363636363637,0.8,0,0,141,0,0.26153846153846155,0.0,2,3,0,0.0,0,0,0.0,0,0,0.0
616954915,0,0,0,0,-1.0,2,0.5535802469135802,21,7,4,0.393939393939394,41.51851851851852,0.36848484848484847,11,0.19230769230769232,1,26.286092856983338,2,0.0,0.14473684210526316,27.981694134050752,22,14,0.12,29.545454545454547,37,11,0.8533333333333334,6,15,0.07692307692307693,0,7,0.14473684210526316,2,0,1,1,0.19736842105263158,0.0,1,0.2923076923076923,7,0.56,0.2153846153846154,0.2236842105263158,0.49230769230769234,2,18,-1,19,4,-1,27.636363636363637,1.0,0,0,141,0,0.27692307692307694,0.0,2,4,0,0.0,0,0,0.0,0,0,0.0
616954930,0,0,0,0,-1.0,2,0.5535802469135802,21,5,3,0.393939393939394,41.51851851851852,0.36848484848484847,13,0.19230769230769232,1,26.286092856983338,1,0.0,0.17105263157894737,27.981694134050752,22,15,0.12,29.545454545454547,37,13,0.8533333333333334,6,13,0.07692307692307693,0,7,0.17105263157894737,2,0,1,1,0.17105263157894737,0.0,1,0.24615384615384617,7,0.56,0.23076923076923078,0.19736842105263158,0.5230769230769231,2,17,-1,16,2,-1,27.636363636363637,0.7,0,0,141,0,0.26153846153846155,0.0,2,2,0,0.0,0,0,0.0,0,0,0.0
616954929,0,0,0,0,-1.0,2,0.5535802469135802,21,5,3,0.393939393939394,41.51851851851852,0.36848484848484847,13,0.19230769230769232,1,26.286092856983338,2,0.0,0.17105263157894737,27.981694134050752,22,15,0.12,29.545454545454547,37,13,0.8533333333333334,6,13,0.07692307692307693,0,7,0.17105263157894737,2,0,1,1,0.17105263157894737,0.0,1,0.26153846153846155,7,0.56,0.23076923076923078,0.19736842105263158,0.5076923076923077,2,16,-1,17,2,-1,27.636363636363637,0.7,0,0,141,0,0.24615384615384617,0.0,2,2,0,0.0,0,0,0.0,0,0,0.0
616954932,0,0,0,0,-1.0,2,0.5535802469135802,21,6,3,0.393939393939394,41.51851851851852,0.36848484848484847,12,0.19230769230769232,1,26.286092856983338,3,0.0,0.15789473684210525,27.981694134050752,22,14,0.12,29.545454545454547,37,15,0.8533333333333334,6,14,0.07692307692307693,0,7,0.19736842105263158,2,0,1,1,0.18421052631578946,0.0,1,0.24615384615384617,7,0.56,0.2153846153846154,0.17105263157894737,0.5384615384615384,2,17,-1,16,2,-1,27.636363636363637,0.7,0,0,141,0,0.26153846153846155,0.0,2,2,0,0.0,0,0,0.0,0,0,0.0
616955044,0,0,0,0,-1.0,2,0.5535802469135802,21,5,3,0.393939393939394,41.51851851851852,0.36848484848484847,12,0.19230769230769232,1,26.286092856983338,1,0.0,0.15789473684210525,27.981694134050752,22,15,0.12,29.545454545454547,37,15,0.8533333333333334,6,13,0.07692307692307693,0,7,0.19736842105263158,2,0,1,1,0.17105263157894737,0.0,1,0.23076923076923078,7,0.56,0.23076923076923078,0.18421052631578946,0.5384615384615384,2,16,-1,15,3,-1,27.636363636363637,0.7,0,0,141,0,0.24615384615384617,0.0,2,3,0,0.0,0,0,0.0,0,0,0.0
616954978,0,0,0,0,-1.0,2,0.5535802469135802,21,5,3,0.393939393939394,41.51851851851852,0.36848484848484847,15,0.19230769230769232,1,26.286092856983338,2,0.0,0.19736842105263158,27.981694134050752,22,18,0.12,29.545454545454547,37,13,0.8533333333333334,6,12,0.07692307692307693,0,7,0.17105263157894737,2,0,1,1,0.15789473684210525,0.0,1,0.24615384615384617,7,0.56,0.27692307692307694,0.18421052631578946,0.47692307692307695,2,15,-1,16,2,-1,27.636363636363637,0.7,0,0,141,0,0.23076923076923078,0.0,1,2,0,0.0,0,0,0.0,0,0,0.0
616954976,0,0,0,0,-1.0,2,0.5535802469135802,21,8,3,0.393939393939394,41.51851851851852,0.36848484848484847,12,0.19230769230769232,1,26.286092856983338,2,0.0,0.15789473684210525,27.981694134050752,22,15,0.12,29.545454545454547,37,13,0.8533333333333334,6,14,0.07692307692307693,0,7,0.17105263157894737,2,0,1,1,0.18421052631578946,0.0,1,0.26153846153846155,7,0.56,0.23076923076923078,0.19736842105263158,0.5076923076923077,2,17,-1,17,3,-1,27.636363636363637,0.8,0,0,141,0,0.26153846153846155,0.0,2,3,0,0.0,0,0,0.0,0,0,0.0
616955054,0,0,0,0,-1.0,2,0.5535802469135802,21,8,3,0.393939393939394,41.51851851851852,0.36848484848484847,10,0.19230769230769232,1,26.286092856983338,3,0.0,0.13157894736842105,27.981694134050752,22,13,0.12,29.545454545454547,37,18,0.8533333333333334,6,13,0.07692307692307693,0,7,0.23684210526315788,2,0,1,1,0.17105263157894737,0.0,1,0.24615384615384617,7,0.56,0.2,0.17105263157894737,0.5538461538461539,2,15,-1,16,3,-1,27.636363636363637,0.7,0,0,141,0,0.23076923076923078,0.0,2,3,0,0.0,0,0,0.0,0,0,0.0
616955056,0,0,0,0,-1.0,4,0.5535802469135802,21,6,4,0.393939393939394,41.51851851851852,0.36848484848484847,15,0.19230769230769232,1,26.286092856983338,2,0.0,0.19736842105263158,27.981694134050752,22,17,0.12,29.545454545454547,37,13,0.8533333333333334,6,14,0.07692307692307693,0,7,0.17105263157894737,2,0,1,1,0.18421052631578946,0.0,1,0.2153846153846154,7,0.56,0.26153846153846155,0.15789473684210525,0.5230769230769231,2,16,-1,14,2,-1,27.636363636363637,0.7,0,0,141,0,0.24615384615384617,0.0,1,2,0,0.0,0,0,0.0,0,0,0.0
616955058,0,0,0,0,-1.0,2,0.5535802469135802,21,5,3,0.393939393939394,41.51851851851852,0.36848484848484847,11,0.19230769230769232,1,26.286092856983338,2,0.0,0.14473684210526316,27.981694134050752,22,13,0.12,29.545454545454547,37,19,0.8533333333333334,6,14,0.07692307692307693,0,7,0.25,2,0,1,1,0.18421052631578946,0.0,1,0.18461538461538463,7,0.56,0.2,0.13157894736842105,0.6153846153846154,2,17,-1,12,2,-1,27.636363636363637,0.6,0,0,141,0,0.26153846153846155,0.0,2,2,0,0.0,0,0,0.0,0,0,0.0
616955060,0,0,0,0,-1.0,2,0.5535802469135802,21,6,4,0.393939393939394,41.51851851851852,0.36848484848484847,10,0.19230769230769232,1,26.286092856983338,3,0.0,0.13157894736842105,27.981694134050752,22,12,0.12,29.545454545454547,37,14,0.8533333333333334,6,13,0.07692307692307693,0,7,0.18421052631578946,2,0,1,1,0.17105263157894737,0.0,1,0.3076923076923077,7,0.56,0.18461538461538463,0.2236842105263158,0.5076923076923077,2,16,-1,20,4,-1,27.636363636363637,0.9,0,0,141,0,0.24615384615384617,0.0,2,4,0,0.0,0,0,0.0,0,0,0.0
616954980,0,0,0,0,-1.0,2,0.5535802469135802,21,6,3,0.393939393939394,41.51851851851852,0.36848484848484847,11,0.19230769230769232,1,26.286092856983338,2,0.0,0.14473684210526316,27.981694134050752,22,13,0.12,29.545454545454547,37,16,0.8533333333333334,6,14,0.07692307692307693,0,7,0.21052631578947367,2,0,1,1,0.18421052631578946,0.0,1,0.23076923076923078,7,0.56,0.2,0.17105263157894737,0.5692307692307692,2,16,-1,15,2,-1,27.636363636363637,0.7,0,0,141,0,0.24615384615384617,0.0,1,2,0,0.0,0,0,0.0,0,0,0.0
616954982,0,0,0,0,-1.0,2,0.5535802469135802,21,6,3,0.393939393939394,41.51851851851852,0.36848484848484847,13,0.19230769230769232,1,26.286092856983338,1,0.0,0.17105263157894737,27.981694134050752,22,15,0.12,29.545454545454547,37,15,0.8533333333333334,6,13,0.07692307692307693,0,7,0.19736842105263158,2,0,1,1,0.17105263157894737,0.0,1,0.2153846153846154,7,0.56,0.23076923076923078,0.17105263157894737,0.5538461538461539,2,16,-1,14,2,-1,27.636363636363637,0.7,0,0,141,0,0.24615384615384617,0.0,2,2,0,0.0,0,0,0.0,0,0,0.0
616954984,0,0,0,0,-1.0,2,0.5535802469135802,21,8,3,0.393939393939394,41.51851851851852,0.36848484848484847,14,0.19230769230769232,1,26.286092856983338,2,0.0,0.18421052631578946,27.981694134050752,22,16,0.12,29.545454545454547,37,13,0.8533333333333334,6,16,0.07692307692307693,0,7,0.17105263157894737,2,0,1,1,0.21052631578947367,0.0,1,0.2,7,0.56,0.24615384615384617,0.14473684210526316,0.5538461538461539,2,19,-1,13,2,-1,27.636363636363637,0.7,0,0,141,0,0.2923076923076923,0.0,2,2,0,0.0,0,0,0.0,0,0,0.0
616955052,0,0,0,0,-1.0,3,0.5535802469135802,21,5,3,0.393939393939394,41.51851851851852,0.36848484848484847,13,0.19230769230769232,1,26.286092856983338,2,0.0,0.17105263157894737,27.981694134050752,22,15,0.12,29.545454545454547,37,14,0.8533333333333334,6,15,0.07692307692307693,0,7,0.18421052631578946,2,0,1,1,0.19736842105263158,0.0,1,0.2153846153846154,7,0.56,0.23076923076923078,0.15789473684210525,0.5538461538461539,3,18,-1,14,3,-1,27.636363636363637,0.7,0,0,141,0,0.27692307692307694,0.0,2,3,0,0.0,0,0,0.0,0,0,0.0
